Year,Citations Per Year,APT,Rank,ga_gender
2006,0.6875,0.25,2216,female
2006,4.75,0.75,2216,female
2006,2.75,0.75,0,female
2006,9.8125,0.25,650,male
2006,13.5625,0.25,85,male
2006,6.1875,0.95,669,male
2006,1.4375,0.75,669,female
2006,4.8125,0.25,1003,male
2006,1.375,0.25,0,female
2006,4.5,0.25,299,male
2006,9.25,0.5,299,male
2006,0.4375,0.05,7940,male
2006,8.4375,0.75,650,male
2006,1.4375,0.05,1319,
2006,1.5625,0.25,2216,male
2006,3.5625,0.05,6031,male
2006,1.0625,0.5,2744,male
2006,2.0625,0.05,299,unknown
2006,6.3125,0.95,5236,male
2006,3.625,0.75,2377,male
2006,6.375,0.5,2216,female
2006,10.9375,0.75,2216,male
2006,5.3125,0.95,0,male
2006,10.625,0.95,313,female
2006,0.3125,0.05,4497,male
2006,4.5,0.95,499,unknown
2006,2.9375,0.75,499,unknown
2006,2.75,0.75,1814,male
2006,4.9375,0.5,642,unknown
2006,0.75,0.05,299,male
2006,7.375,0.75,73,male
2006,3.875,0.25,1920,female
2006,1.25,0.05,1401,male
2006,18.6875,0.95,3328,female
2006,2.125,0.05,1385,unknown
2006,2.625,0.25,197,male
2006,4.5,0.05,3971,male
2006,2.5,0.05,2216,male
2006,8.3125,0.95,650,unknown
2006,35,0.5,287,male
2006,4.25,0.5,0,male
2006,1.125,0.25,2043,male
2006,19.1875,0.75,2043,female
2006,1.75,0.75,2588,male
2006,8.375,0.95,2588,male
2006,0.3125,0.25,4234,male
2006,2.375,0.75,669,male
2006,2.8125,0.05,1771,male
2006,1.3125,0.25,2216,male
2006,0.3125,0.05,1200,female
2006,7.6875,0.5,730,male
2006,1.75,0.75,2026,unknown
2006,1.0625,0.5,642,unknown
2006,3.125,0.25,642,unknown
2006,5.375,0.5,934,male
2006,1.5,0.05,9427,male
2006,5.5,0.95,73,male
2006,4.1875,0.95,73,female
2006,0.625,0.25,6100,male
2006,1,0.05,2139,male
2006,9,0.75,134,male
2006,15.125,0.5,658,male
2006,4.1875,0.05,2216,male
2006,4.625,0.5,2216,male
2006,4.625,0.25,1920,male
2006,2.6875,0.05,0,male
2006,14.875,0.75,195,male
2006,12.625,0.25,2454,female
2006,1.4375,0.75,2588,male
2006,1.8125,0.25,3041,female
2006,3.125,0.75,3212,female
2006,7.125,0.25,0,male
2006,0.875,0.05,4330,male
2006,4.1875,0.25,2216,female
2006,23.6875,0.95,134,female
2006,11.375,0.75,571,female
2006,0.875,0.25,10504,male
2006,7.8125,0.75,960,female
2006,6.25,0.25,1003,male
2006,1.25,0.25,3334,male
2006,11.5625,0.95,134,female
2006,1.25,0.5,724,female
2006,17.3125,0.75,287,male
2006,3,0.5,1347,unknown
2006,13.5625,0.75,730,male
2006,2.875,0.75,1141,male
2006,2.1875,0.25,2454,female
2006,3,0.05,0,female
2006,4.75,0.5,287,female
2006,1.75,0.75,1977,male
2006,1.8125,0.5,2117,male
2006,0.75,0.25,1625,female
2006,6.0625,0.5,195,male
2006,3,0.75,738,male
2006,11.875,0.95,571,male
2006,15.3125,0.95,650,male
2006,6.8125,0.95,181,female
2006,3.5,0.25,8188,male
2006,0.75,0.5,2398,female
2006,3.25,0.75,2434,male
2006,0.75,0.5,7935,female
2006,3.875,0.05,287,male
2006,0.25,0.05,3078,male
2006,2,0.25,190,male
2006,2,0.75,4330,male
2006,1.6875,0.25,134,male
2006,7.875,0.95,650,male
2006,1.9375,0.75,0,male
2006,9.75,0.95,518,male
2006,1.0625,0.05,1920,unknown
2006,1.0625,0.25,1000,female
2006,4.9375,0.5,2216,female
2006,5.25,0.75,1122,female
2006,4.75,0.95,810,female
2006,2,0.75,3078,female
2006,17.1875,0.75,195,male
2006,2.25,0.05,6227,male
2006,1.625,0.25,2216,male
2006,4.1875,0.05,1003,male
2006,0.625,0.5,1319,male
2006,1.1875,0.25,2216,male
2006,5.3125,0.95,134,male
2006,3.125,0.75,0,male
2006,0.6875,0.05,0,male
2006,1.625,0.75,1042,male
2006,4.9375,0.25,1334,female
2006,13.625,0.95,287,unknown
2006,3.3125,0.75,684,male
2006,6.25,0.95,571,female
2006,7.0625,0.25,642,male
2006,0.8125,0.25,0,male
2006,2.9375,0.75,2216,unknown
2006,1.375,0.05,2034,female
2006,1.625,0.75,134,male
2006,7.9375,0.75,246,male
2006,1.0625,0.5,15795,male
2006,1.3125,0.5,484,male
2006,4.75,0.25,1677,female
2006,12.1875,0.75,3334,male
2006,5.6875,0.25,683,unknown
2006,1.4375,0.5,0,male
2006,30.125,0.75,299,male
2006,0.9375,0.5,0,female
2006,2.9375,0.75,479,female
2006,1.1875,0.5,351,male
2006,6.75,0.75,1003,male
2006,2.8125,0.25,754,male
2006,0.625,0.05,3808,
2006,0.875,0.25,3078,female
2006,0.1875,0.25,5497,male
2006,3.9375,0.05,134,male
2006,2.6875,0.05,2029,male
2006,0.4375,0.05,0,female
2006,0.5,0.25,4211,male
2006,3.4375,0.75,8057,male
2006,3.4375,0.05,2448,female
2006,12.875,0.95,650,male
2006,26.125,0.75,134,male
2006,14.25,0.5,507,unknown
2006,7.1875,0.25,267,male
2006,1.25,0.25,459,male
2006,8,0.95,73,male
2006,1.5,0.05,11208,female
2006,1.3125,0.25,1478,male
2006,3.9375,0.95,417,female
2006,1.25,0.5,660,female
2006,4.0625,0.25,299,male
2006,0.75,0.25,0,male
2006,4.8125,0.95,0,male
2006,9.5625,0.25,1478,female
2006,2.625,0.25,2216,male
2006,12.9375,0.5,1003,male
2006,3.875,0.75,2358,male
2006,6.8125,0.5,134,female
2006,0.25,0.05,6409,male
2006,9.8125,0.75,299,unknown
2006,0.375,0.05,6497,male
2006,3.4375,0.75,73,male
2006,7.3125,0.75,2422,female
2006,1.75,0.5,2026,male
2006,3.4375,0.75,5042,female
2006,0.625,0.25,2300,male
2006,0.5625,0.25,7030,male
2006,1.625,0.25,1920,unknown
2006,17.1875,0.95,531,male
2006,5.125,0.75,6409,female
2006,0.875,0.25,3096,unknown
2006,7.1875,0.5,1003,male
2006,2.6875,0.25,1003,female
2006,12.4375,0.25,151,male
2006,2.1875,0.25,642,male
2006,0.4375,0.25,769,male
2006,2.8125,0.75,2216,unknown
2006,3.625,0.95,484,male
2006,15.125,0.75,1778,unknown
2006,1,0.25,650,female
2006,3.8125,0.5,134,female
2006,0.3125,0.05,134,male
2006,1.9375,0.25,134,male
2006,0.8125,0.25,2588,male
2006,1.3125,0.25,1021,male
2006,1.625,0.05,3687,unknown
2006,1.3125,0.5,134,male
2006,2.625,0.75,0,female
2006,10.5,0.95,0,male
2006,6,0.95,673,unknown
2006,3.625,0.5,1319,female
2006,3.125,0.25,582,female
2006,2.75,0.75,5042,unknown
2006,6.625,0.25,1677,male
2006,1.8125,0.05,0,unknown
2006,7,0.25,642,male
2006,5.1875,0.95,73,male
2006,8.1875,0.5,287,female
2006,0.5,0.05,4037,female
2006,4.125,0.25,2534,male
2006,1.3125,0.05,9593,female
2006,0.875,0.5,0,male
2006,1.625,0.75,2117,female
2006,0.75,0.25,0,female
2006,7.9375,0.95,134,female
2006,1.375,0.25,134,male
2006,2,0.05,1950,female
2006,5.0625,0.25,287,male
2006,2.8125,0.25,3913,male
2006,0.25,0.05,3808,male
2006,2.9375,0.05,1920,male
2006,0.25,0.05,1138,female
2006,2.125,0.25,875,male
2006,12.5625,0.95,134,female
2006,3.8125,0.95,846,female
2006,0.6875,0.05,3831,male
2006,1.4375,0.5,1071,unknown
2006,0.75,0.25,15314,male
2006,4.125,0.5,2198,male
2006,4.125,0.5,19704,male
2006,7.625,0.75,109,male
2006,1.8125,0.5,7300,female
2006,0.125,0.05,5426,unknown
2006,1,0.5,2378,unknown
2006,5.5,0.5,730,male
2006,1.75,0.5,0,male
2006,0.625,0.05,2884,female
2006,0.9375,0.25,3096,male
2006,0.8125,0.5,1920,male
2006,0.875,0.05,4393,female
2006,0.9375,0.25,2216,male
2006,10.5625,0.95,943,female
2006,1.3125,0.75,603,male
2006,1.375,0.05,1512,male
2006,0.5625,0.05,1778,female
2006,1.8125,0.75,4330,female
2006,34.8125,0.95,1109,male
2006,0.9375,0.05,1625,male
2006,7.25,0.5,299,male
2006,2.75,0.75,3334,male
2006,3.125,0.5,4155,female
2006,3.4375,0.75,2588,
2006,7.5625,0.95,2588,unknown
2006,3.5625,0.5,1401,male
2006,8.9375,0.5,287,female
2006,0.375,0.05,2844,male
2006,1.1875,0.5,0,male
2006,1.8125,0.25,3687,unknown
2006,1.3125,0.05,1625,male
2006,1.25,0.25,4644,female
2006,18.5625,0.5,1173,male
2006,1.8125,0.25,650,female
2006,15.9375,0.75,287,male
2006,1.8125,0.25,1030,unknown
2006,0.375,0.25,8386,female
2006,1.25,0.25,14251,female
2006,24.8125,0.95,73,male
2006,0.625,0.05,1072,male
2006,0.3125,0.05,603,male
2006,8.75,0.95,1385,unknown
2006,3.0625,0.05,0,male
2006,3.3125,0.75,1625,unknown
2006,8,0.75,299,male
2006,1.9375,0.75,2428,female
2006,1.6875,0.75,0,male
2006,4.0625,0.25,1677,male
2006,2.9375,0.75,1440,male
2006,10.0625,0.25,256,male
2006,4.5625,0.25,5042,male
2006,3.25,0.75,1797,female
2006,10.375,0.75,134,male
2006,2.0625,0.25,3486,male
2006,6.5625,0.25,1003,female
2006,1.5,0.5,2398,unknown
2006,2.125,0.25,650,male
2006,3.6875,0.25,650,male
2006,3.8125,0.95,1849,male
2006,33.625,0.95,313,male
2006,0.8125,0.05,10018,male
2006,0.5625,0.25,0,female
2006,2.375,0.25,299,female
2006,6.8125,0.75,4101,unknown
2006,1.125,0.5,6353,female
2006,0.125,0.05,0,female
2006,2.625,0.25,571,unknown
2006,1.375,0.75,5854,female
2006,1.125,0.5,669,female
2006,2,0.75,669,female
2006,1.75,0.5,4330,male
2006,6.125,0.95,3334,male
2006,2,0.25,0,male
2006,4.375,0.5,1778,female
2006,15.25,0.5,1778,female
2006,7.4375,0.95,340,male
2006,5.625,0.95,518,female
2006,5.625,0.25,4155,male
2006,0.3125,0.05,0,male
2006,0.875,0.5,0,unknown
2006,1.75,0.05,0,male
2006,3.8125,0.95,3328,male
2006,3.1875,0.5,134,male
2006,39.125,0.95,313,female
2006,3.9375,0.95,484,male
2006,3,0.75,810,female
2006,1.25,0.25,134,unknown
2006,11.625,0.95,134,male
2006,7.1875,0.5,73,male
2006,3.875,0.95,2588,male
2006,2.5,0.75,1746,male
2006,2,0.75,1401,female
2006,3.625,0.75,1138,male
2006,0.125,0.05,9458,male
2006,1.5,0.25,15314,female
2006,8.0625,0.95,669,male
2006,0.75,0.25,5078,male
2006,0.125,0.05,12773,unknown
2006,2.625,0.05,0,male
2006,2.5,0.5,1775,female
2006,2.5,0.25,6409,female
2006,0.4375,0.05,13231,female
2006,1.75,0.25,0,male
2006,0,0.05,0,male
2006,0.8125,0.25,0,female
2006,0.0625,0.05,0,male
2006,38.0625,0.75,3985,
2006,0,0.05,12313,male
2006,1.375,0.25,1227,male
2006,0.1875,0.05,2138,female
2006,0.75,0.5,2138,
2006,3.25,0.25,2138,male
2006,6.5,0.95,2138,female
2006,3.3125,0.75,2138,female
2006,0.9375,0.25,5474,female
2006,2.75,0.25,2749,unknown
2006,12.6875,0.25,574,male
2006,6.625,0.95,0,unknown
2006,3,0.25,1478,female
2006,1.3125,0.25,2216,male
2006,3.9375,0.25,2261,female
2006,2.75,0.25,2448,female
2006,1,0.05,1950,male
2006,2.4375,0.25,2216,unknown
2006,0.6875,0.5,2138,male
2006,2.8125,0.75,275,female
2006,2.1875,0.5,2448,male
2006,2.125,0.25,3078,female
2006,1.9375,0.25,3078,male
2006,3.9375,0.5,275,male
2006,1.625,0.25,2216,male
2006,1.375,0.25,2216,female
2006,3.5,0.25,730,female
2006,2,0.75,642,male
2006,3.0625,0.25,1920,male
2006,3.6875,0.05,1950,male
2006,2.0625,0.05,2658,female
2006,0.75,0.05,0,female
2006,8,0.05,1478,female
2006,1.8125,0.25,2216,female
2006,4.9375,0.5,2216,male
2006,3.8125,0.75,7791,unknown
2006,1.6875,0.05,1478,male
2006,1.375,0.05,2216,female
2006,3.9375,0.05,941,female
2006,1.8125,0.5,1478,male
2006,3.25,0.25,2216,male
2006,2.3125,0.05,1771,unknown
2006,7.1875,0.25,1920,male
2006,3.8125,0.25,2216,female
2006,1.625,0.25,1003,male
2006,2.75,0.5,2216,male
2006,1.3125,0.05,299,male
2006,0.25,0.05,4393,male
2006,3.0625,0.75,6210,male
2006,3.625,0.5,5848,female
2006,0.25,0.05,3638,male
2006,1.625,0.75,1141,female
2006,1.25,0.05,2354,female
2006,4.5,0.25,246,male
2006,5.3125,0.25,1786,male
2006,4.5625,0.25,1003,male
2006,4.625,0.25,2216,male
2006,1.3125,0.25,8718,female
2006,28.875,0.75,195,male
2006,2.375,0.25,2354,
2006,6.5625,0.95,3078,male
2006,4.875,0.25,1319,female
2006,0.375,0.25,6227,male
2006,5.4375,0.75,2216,female
2006,11.9375,0.5,1003,male
2006,3.875,0.5,650,male
2006,0.6875,0.25,754,unknown
2006,1.875,0.75,669,female
2006,2.125,0.25,3913,
2006,4.3125,0.25,1778,male
2006,7,0.25,195,male
2006,1.9375,0.75,2588,male
2006,5.3125,0.25,1003,male
2006,0.9375,0.25,3078,male
2006,6.9375,0.25,642,male
2006,8.375,0.95,2138,male
2006,0.25,0.25,4316,unknown
2006,3.5,0.25,3913,male
2006,2.125,0.25,650,male
2006,5.5625,0.75,3735,male
2006,5.1875,0.25,299,male
2006,1.4375,0.5,1030,male
2006,2.6875,0.25,2216,
2006,1.3125,0.75,6015,unknown
2006,1,0.25,1920,unknown
2006,6.125,0.5,1003,female
2006,1,0.05,1478,male
2006,2.0625,0.05,1478,male
2006,2.5625,0.25,19,female
2006,1.375,0.25,2138,male
2006,2.625,0.25,1778,male
2006,1.625,0.5,0,male
2006,1.0625,0.5,2844,male
2006,0.875,0.5,650,male
2006,1.125,0.5,2588,female
2006,4.75,0.95,669,male
2006,3.125,0.25,1771,male
2006,7.1875,0.95,181,female
2006,1.25,0.05,1003,female
2006,7.875,0.25,1319,male
2006,5.8125,0.75,1953,unknown
2006,7.8125,0.5,299,male
2006,5.9375,0.75,9427,male
2006,1,0.05,10685,male
2006,1.3125,0.5,501,male
2006,0.6875,0.05,2216,unknown
2006,5.875,0.95,2068,male
2006,1.125,0.25,1478,male
2006,3.375,0.95,1319,male
2006,1.1875,0.05,299,female
2006,5.1875,0.75,73,male
2006,4.3125,0.75,2261,female
2006,7.5,0.5,1935,unknown
2006,3.75,0.25,299,female
2006,1.75,0.05,642,female
2006,2.5625,0.75,738,male
2006,0.75,0.25,2216,male
2006,1.5,0.05,1757,male
2006,4.0625,0.25,1478,male
2006,1.25,0.25,2908,unknown
2006,2.1875,0.25,1920,unknown
2006,0.6875,0.05,5864,female
2006,0.3125,0.05,0,male
2006,3.3125,0.25,574,male
2006,7.0625,0.25,1003,male
2006,0.9375,0.5,3096,female
2006,1,0.25,0,male
2006,10.5625,0.95,134,male
2006,1.8125,0.5,2216,male
2006,2.625,0.25,782,male
2006,0.25,0.05,6227,male
2006,13.25,0.95,313,female
2006,1.5625,0.25,18,male
2006,0.125,0.05,3988,female
2006,4.5,0.25,299,male
2006,0.5,0.25,3642,female
2006,3.125,0.25,571,male
2006,0.8125,0.5,669,male
2006,2.875,0.05,1003,male
2006,4.0625,0.25,2448,male
2006,3.5,0.5,7940,male
2006,1.625,0.75,13832,male
2006,7.625,0.25,1003,male
2006,0.875,0.05,2377,female
2006,1,0.5,73,male
2006,2.125,0.5,660,female
2006,3.75,0.25,2216,male
2006,0.5,0.05,8165,unknown
2006,1.75,0.25,5854,male
2006,1,0.05,2744,male
2006,3.8125,0.25,1950,male
2006,13.9375,0.95,846,male
2006,1.3125,0.5,846,female
2006,15.1875,0.5,299,male
2006,0.8125,0.05,2216,male
2006,1.375,0.05,2216,female
2006,2.3125,0.05,2216,male
2006,10.25,0.95,287,female
2006,1.0625,0.05,1950,female
2006,3.1875,0.75,683,unknown
2006,3.5625,0.25,2216,female
2006,2.1875,0.75,0,male
2006,5.375,0.95,134,female
2006,1.1875,0.05,871,male
2006,4.0625,0.95,313,female
2006,0.875,0.05,6504,unknown
2006,0.75,0.05,5848,male
2006,0.1875,0.05,10685,male
2006,16.1875,0.75,73,male
2006,10.0625,0.95,3642,male
2006,5.75,0.25,2216,male
2006,1.0625,0.25,951,unknown
2006,1.5,0.05,1153,male
2006,2,0.25,0,male
2006,7.9375,0.25,571,male
2006,3.8125,0.75,642,male
2006,1.25,0.05,3078,unknown
2006,7.0625,0.25,1003,male
2006,3.25,0.05,2216,unknown
2006,2.875,0.75,2216,female
2006,1,0.5,2191,female
2006,0.3125,0.05,0,unknown
2006,1.1875,0.5,4962,male
2006,0.5,0.05,5207,female
2006,1.125,0.5,1849,male
2006,1.75,0.05,4393,female
2006,5.9375,0.95,134,male
2006,7.3125,0.75,1478,male
2006,2.8125,0.5,246,male
2006,0.875,0.5,0,male
2006,2.375,0.05,1003,female
2006,2.375,0.05,299,female
2006,6.875,0.75,195,male
2006,2.5,0.25,1677,female
2006,3.8125,0.05,2354,male
2006,4.0625,0.95,1792,male
2006,0.875,0.05,754,unknown
2006,3.375,0.25,642,male
2006,2.9375,0.25,2335,male
2006,1.6875,0.5,8594,male
2006,2.125,0.25,2043,female
2006,1.125,0.25,3078,male
2006,7.4375,0.25,1677,male
2006,3.25,0.25,738,male
2006,2.8125,0.75,2216,male
2006,1.4375,0.05,2216,unknown
2006,0.125,0.05,2216,male
2006,1.8125,0.05,2037,unknown
2006,3.1875,0.75,1977,male
2006,2.8125,0.25,2335,unknown
2006,1.0625,0.5,6112,male
2006,3.4375,0.25,2216,male
2006,24.125,0.95,313,female
2006,0.75,0.5,9405,male
2006,3.8125,0.25,1478,male
2006,1.5625,0.25,4979,male
2006,9.5625,0.5,1920,male
2006,0.9375,0.05,1950,male
2006,6.5,0.95,340,female
2006,2.5,0.5,7940,male
2006,1.125,0.05,0,male
2006,3.375,0.75,669,female
2006,5.5625,0.95,73,male
2006,3.0625,0.05,1440,unknown
2006,5.0625,0.75,716,male
2006,1,0.05,2026,female
2006,6.1875,0.95,2588,male
2006,7.9375,0.25,299,male
2006,4.3125,0.25,299,female
2006,1.125,0.05,4415,female
2006,1.5,0.5,2377,male
2006,0.1875,0.05,4258,female
2006,5.5,0.25,2216,unknown
2006,10.8125,0.5,2216,female
2006,0.25,0.25,2454,male
2006,6.4375,0.95,3334,male
2006,0.1875,0.25,5049,unknown
2006,1.1875,0.05,411,male
2006,4.0625,0.25,642,female
2006,2.75,0.75,3078,male
2006,1.125,0.5,2588,female
2006,1.5,0.05,1440,female
2006,1.0625,0.05,2707,male
2006,2.5,0.75,134,male
2006,3.375,0.75,134,male
2006,2.875,0.5,134,male
2006,3.125,0.75,134,female
2006,0.6875,0.25,3913,male
2006,17.4375,0.5,195,male
2006,24.875,0.75,195,male
2006,2.8125,0.75,531,male
2006,1.1875,0.75,2588,male
2006,0.125,0.05,3623,male
2006,1.875,0.5,1389,male
2006,1.375,0.05,2398,male
2006,1.75,0.25,5042,male
2006,0.5625,0.25,1385,unknown
2006,4.375,0.95,3078,female
2006,0.5,0.05,655,unknown
2006,1.125,0.25,2216,male
2006,2.4375,0.75,2153,male
2006,3.3125,0.75,1441,female
2006,7,0.5,299,male
2006,0.125,0.05,2534,male
2006,1.125,0.25,2216,male
2006,3.75,0.25,1440,male
2006,0.5625,0.25,4514,male
2006,0.4375,0.25,571,female
2006,3.875,0.5,299,female
2006,6.3125,0.95,738,male
2006,1.4375,0.75,660,female
2006,1.75,0.5,5220,female
2006,7.375,0.05,988,male
2006,6,0.75,1036,male
2006,1.5625,0.05,0,male
2006,1.4375,0.05,8718,female
2006,1.875,0.75,875,male
2006,1.5,0.25,2216,female
2006,3.75,0.05,287,female
2006,0.375,0.25,2117,unknown
2006,12.625,0.95,134,male
2006,3.375,0.75,0,male
2006,4.4375,0.95,673,unknown
2006,9.5,0.95,846,male
2006,1.4375,0.05,2283,female
2006,3.375,0.25,988,female
2006,0.1875,0.05,0,male
2006,0.375,0.05,2216,male
2006,6.5,0.95,134,female
2006,2.625,0.25,2037,unknown
2006,0.9375,0.5,1886,female
2006,1.9375,0.5,197,male
2006,1.0625,0.5,1198,male
2006,4.4375,0.75,754,female
2006,0.8125,0.25,6499,female
2006,1.625,0.75,669,male
2006,13.1875,0.95,669,female
2006,4.125,0.05,642,male
2006,1.9375,0.5,1406,female
2006,3,0.25,3300,unknown
2006,1.4375,0.05,1953,
2006,1.4375,0.75,6546,male
2006,4,0.95,643,male
2006,2.125,0.75,2588,male
2006,0.75,0.25,10070,male
2006,2.6875,0.05,1920,male
2006,1.75,0.75,617,unknown
2006,6.8125,0.5,134,male
2006,6.5625,0.25,2354,female
2006,0.9375,0.5,0,unknown
2006,1.9375,0.75,1814,male
2006,3.0625,0.25,730,female
2006,11.25,0.5,287,male
2006,4.25,0.95,1319,female
2006,0.75,0.05,1072,male
2006,2.625,0.25,1072,male
2006,0.8125,0.05,1920,unknown
2006,2.0625,0.5,3642,male
2006,10.0625,0.95,0,female
2006,0.75,0.5,0,male
2006,1.8125,0.25,5042,female
2006,7.8125,0.25,299,male
2006,10.25,0.95,134,male
2006,0.5625,0.05,2034,male
2006,0.9375,0.05,723,
2006,7.4375,0.95,0,female
2006,0.125,0.05,12770,male
2006,11.0625,0.75,73,male
2006,2.9375,0.75,1141,male
2006,4.75,0.25,23150,male
2006,2.625,0.75,0,female
2006,1.5,0.5,2365,
2006,4.1875,0.95,0,male
2006,3.4375,0.75,2398,male
2006,2.5,0.25,1953,female
2006,5.3125,0.95,669,female
2006,6.5,0.5,2043,
2006,1.3125,0.5,738,female
2006,10.1875,0.75,287,male
2006,0.9375,0.5,1977,female
2006,32.25,0.5,267,male
2006,0.625,0.25,0,male
2006,9.6875,0.95,134,male
2006,6.3125,0.5,1778,male
2006,1.3125,0.75,810,male
2006,5.1875,0.95,2153,female
2006,36.6875,0.95,14,female
2006,0.4375,0.25,6392,male
2006,0.8125,0.5,0,male
2006,0.75,0.25,5207,male
2006,12.5,0.95,0,male
2006,4.0625,0.95,0,male
2006,4.125,0.5,1775,female
2006,0.9375,0.05,1775,male
2006,0.5625,0.25,2377,male
2006,2.875,0.75,1048,male
2006,0.25,0.05,5302,male
2006,0.375,0.25,484,male
2006,0,0.05,1775,female
2006,1.0625,0.05,3676,male
2006,0.5625,0.05,15235,unknown
2006,0.0625,0.05,9832,female
2006,0.5,0.25,0,female
2006,0.125,0.05,0,female
2006,0.0625,0.05,0,male
2006,0.9375,0.05,3985,male
2006,1.25,0.25,1950,female
2006,0.875,0.05,2216,male
2006,2,0.25,3913,female
2006,1.125,0.05,1334,male
2006,2.4375,0.25,1920,male
2006,5.375,0.25,1677,female
2006,0.5625,0.05,1625,male
2006,5.875,0.25,1406,male
2006,3.1875,0.75,2138,female
2006,1.1875,0.5,2952,male
2006,2.5,0.05,2216,male
2006,2.875,0.25,1950,female
2006,0.4375,0.05,6998,male
2006,2.5,0.75,2138,female
2006,7.625,0.5,262,female
2006,1.8125,0.05,2216,
2006,1.5625,0.25,2216,male
2006,0.4375,0.05,8030,male
2006,36.1875,0.95,2216,female
2006,5.5,0.05,2448,male
2006,12.25,0.95,2744,female
2006,1.1875,0.25,246,male
2006,7.3125,0.75,246,male
2006,2.8125,0.25,3753,male
2006,3.75,0.25,730,male
2006,2.25,0.25,2216,male
2006,1.625,0.05,2216,male
2006,6.625,0.95,2138,male
2006,4.5625,0.5,2216,unknown
2006,5.8125,0.25,1778,male
2006,0.4375,0.25,4424,male
2006,1.25,0.25,2744,male
2006,1.5,0.25,2216,female
2006,2.0625,0.25,2216,male
2006,1.1875,0.25,2216,male
2006,2.25,0.75,2138,male
2006,3.1875,0.75,2216,female
2006,4.9375,0.25,2448,female
2006,9,0.5,1848,male
2006,0.4375,0.25,3078,female
2006,0.125,0.05,0,male
2006,0.25,0.25,2335,female
2006,1.5,0.75,1319,male
2006,2.0625,0.05,0,unknown
2006,0.625,0.05,2216,male
2006,3.625,0.25,730,male
2006,4.9375,0.75,650,male
2006,4.875,0.25,0,male
2006,0.9375,0.05,2448,female
2006,11.5,0.25,299,female
2006,1.25,0.25,650,male
2006,2.375,0.75,650,male
2006,1.6875,0.25,3642,male
2006,1.75,0.5,340,male
2006,1.5625,0.05,1625,male
2006,1.3125,0.5,643,female
2006,2.375,0.75,2588,male
2006,3.0625,0.5,650,male
2006,7.5,0.5,134,male
2006,4.125,0.5,299,male
2006,7.5625,0.75,642,female
2006,11.125,0.25,256,male
2006,1.375,0.05,0,female
2006,8,0.25,2216,female
2006,2.1875,0.25,2043,female
2006,5.4375,0.05,109,male
2006,13.25,0.95,0,male
2006,2,0.5,1965,female
2006,9.3125,0.25,1003,male
2006,0.6875,0.25,4914,female
2006,0.6875,0.25,1814,male
2006,5.125,0.95,73,female
2006,12.4375,0.95,73,male
2006,1.6875,0.05,1920,male
2006,1.4375,0.05,2216,unknown
2006,0.6875,0.25,2216,male
2006,1.8125,0.5,0,unknown
2006,1.6875,0.25,197,female
2006,2.875,0.75,7300,male
2006,2.0625,0.5,2216,male
2006,0.4375,0.25,2216,female
2006,2.1875,0.25,2216,unknown
2006,0.875,0.5,2138,male
2006,4.1875,0.95,3623,male
2006,3.5625,0.75,650,male
2006,2.75,0.25,2043,male
2006,0.375,0.25,6694,unknown
2006,1.6875,0.05,0,female
2006,6.625,0.95,7901,male
2006,5.125,0.75,2588,male
2006,0.875,0.5,2588,male
2006,8,0.95,669,male
2006,2.4375,0.05,1440,female
2006,7.3125,0.5,730,female
2006,1.9375,0.25,9092,female
2006,6.5625,0.75,2216,male
2006,2.0625,0.75,650,unknown
2006,7,0.95,650,female
2006,0.3125,0.25,0,female
2006,2.125,0.05,2448,male
2006,4.125,0.25,195,male
2006,3.8125,0.25,1036,male
2006,4.1875,0.75,299,male
2006,5,0.25,299,female
2006,3.625,0.75,0,female
2006,0.1875,0.25,7377,female
2006,2.8125,0.25,4155,male
2006,5,0.75,2588,male
2006,24.375,0.95,178,female
2006,5.75,0.25,2448,female
2006,9.25,0.95,531,male
2006,2.625,0.05,2029,male
2006,2.3125,0.25,2454,male
2006,1.625,0.25,1401,male
2006,1,0.5,1818,male
2006,2.125,0.25,134,unknown
2006,4.5,0.25,287,male
2006,2,0.25,11470,
2006,0.5625,0.05,2749,unknown
2006,4.8125,0.75,299,female
2006,1.0625,0.25,299,male
2006,0.9375,0.05,8537,male
2006,3.6875,0.05,1700,female
2006,2.1875,0.05,0,unknown
2006,0.9375,0.5,2588,female
2006,7.8125,0.75,246,female
2006,2.8125,0.75,6409,male
2006,15.1875,0.25,17,male
2006,0.375,0.05,1950,female
2006,2.125,0.75,5854,female
2006,2.0625,0.75,669,female
2006,10.875,0.75,1089,male
2006,32.75,0.95,313,female
2006,3.8125,0.25,1478,male
2006,1.5,0.05,1153,unknown
2006,2.625,0.5,1036,female
2006,5.625,0.25,299,male
2006,0.6875,0.25,2138,female
2006,3.6875,0.75,73,male
2006,1.5625,0.25,6821,male
2006,1.6875,0.05,23150,female
2006,2.3125,0.05,1003,male
2006,5.1875,0.75,499,unknown
2006,0.6875,0.05,2975,male
2006,20.625,0.5,287,male
2006,0.9375,0.05,340,male
2006,3.75,0.75,15716,female
2006,0,0.05,0,female
2006,2.375,0.05,0,female
2006,0.75,0.25,1977,male
